job_id,title,role_category,skills
https://www.linkedin.com/jobs/view/senior-software-engineer-back-end-at-jobs-for-humanity-3785641377,"Senior Software Engineer, Back End",backend_developer,"['java', 'scala', 'python', 'node.js', 'aws', 'gcp', 'azure', 'container orchestration', 'docker', 'kubernetes', 'open source rdbms', 'nosql databases', 'agile development', 'agile practices', 'cloudbased solutions', 'fullstack development', 'software engineering', 'software engineer', 'technical solutions', 'oop', 'data structures', 'algorithm design', 'software testing', 'software deployment', 'analysis']"
https://www.linkedin.com/jobs/view/senior-lead-software-engineer-back-end-at-jobs-for-humanity-3801610268,"Senior Lead Software Engineer, Back End",backend_developer,"['software engineering', 'machine learning', 'python', 'sql', 'node.js', 'java', 'scala', 'open source rdbms', 'nosql databases', 'container orchestration', 'docker', 'kubernetes', 'aws', 'agile', 'cloud computing', 'data analytics', 'nlp', 'speech', 'computer vision', 'recommendation systems', 'open source frameworks', 'big data', 'data lake infrastructure', 'data warehousing', 'containerization', 'react', 'ai products']"
https://www.linkedin.com/jobs/view/sr-software-engineer-back-end-at-jobs-for-humanity-3805133212,"Sr. Software Engineer, Back End",backend_developer,"['software engineering', 'java', 'python', 'rest apis', 'aws', 'cloud infrastructure', 'agile', 'fullstack development', 'big data']"
https://www.linkedin.com/jobs/view/senior-software-engineer-back-end-golang-aws-at-clickjobs-io-3793414297,"Senior Software Engineer, Back End (Golang, AWS)",backend_developer,"['software engineering', 'data science', 'agile', 'java', 'python', 'sql', 'node.js', 'scala', 'open source rdbms', 'nosql', 'docker', 'kubernetes', 'aws', 'gcp', 'azure', 'cloud computing', 'devops']"
https://www.linkedin.com/jobs/view/lead-software-engineer-backend-scala-spark-at-jobs-for-humanity-3804647276,"Lead Software Engineer, Backend (Scala, Spark)",backend_developer,"['scala', 'spark', 'python', 'nosql databases', 'aws tools and services', 'cloud computing', 'open source frameworks', 'data processing', 'distributed computing', 'software engineering', 'agile practices', 'people management', 'technical design', 'solutions architecture', 'cloudbased solutions', 'data integrity', 'security', 'performancebased incentive compensation', 'health benefits', 'financial benefits', 'other benefits', 'equal opportunity employer', 'diversity and inclusion', 'drugfree workplace']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-at-recruiting-from-scratch-3773091293,Senior Backend Engineer,backend_developer,"['golang', 'typescript', 'react', 'circlecigithub actions', 'docker', 'kubernetes', 'protobuf', 'aws', 'systems programming', 'multithreading', 'concurrency', 'sre principles', 'distributed systems', 'strong cs fundamentals', 'collaborative team player', 'building better tooling']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-distributed-systems-at-recruiting-from-scratch-3744389817,"Senior Backend Engineer, Distributed Systems",backend_developer,"['php', 'laravel', 'python', 'big o notation', 'algorithm complexity analysis', 'objectoriented development', 'graph design principles', 'rest apis', 'distributed web applications', 'big data', 'cloud computing platforms', 'machine learning', 'devops', 'data optimization', 'sql', 'databases', 'payment processing', 'fintech', 'humancentered design', 'agile methodology', 'collaborative environments']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-at-recruiting-from-scratch-3744399209,Senior Backend Engineer,backend_developer,"['aws', 'cloud infrastructure', 'rust', 'container infrastructure', 'devops', 'sre', 'infrastructure engineering', 'production engineering', 'systems engineering', 'ci/cd', 'monitoring', 'logging', 'serverless infrastructure', 'distributed systems', 'global state management', 'frontend engineering', 'backend engineering']"
https://www.linkedin.com/jobs/view/lead-software-engineer-back-end-python-at-jobs-for-humanity-3804319679,"Lead Software Engineer, Back End (Python)",backend_developer,"['agile practices', 'aws', 'azure', 'back end software engineer', 'cloud computing', 'container orchestration', 'data', 'devops', 'docker', 'java', 'kubernetes', 'microservices', 'nosql databases', 'node.js', 'python', 'rdbms', 'scala', 'sql']"
https://www.linkedin.com/jobs/view/backend-api-engineer-revenue-foundations-at-stripe-3780802617,"Backend / API Engineer, Revenue Foundations",backend_developer,"['backend engineering', 'platform development', 'system solutions', 'data pipelines', 'streaming systems', 'enterprise platforms', 'big data processing', 'java', 'scala', 'ruby', 'system design', 'production systems maintenance', 'highquality coding', 'collaborative development', 'crossfunctional collaboration', 'software engineering', 'distributed systems', 'api development', 'technical leadership']"
https://www.linkedin.com/jobs/view/java-developer-backend-developer-at-donato-technologies-inc-3713004045,Java Developer (Backend Developer,backend_developer,"['javaj2ee', 'application development', 'web services', 'multithreading', 'xml', 'design patterns', 'service oriented architecture', 'java', 'spring boot', 'react', 'sql', 'javascript', 'microservices', 'eventdriven architecture', 'oracle db', 'cloud databases', 'java performance tuning', 'debugging  profiling tools', 'svn', 'gitbitbucket', 'agile methodologies', 'ci/cd', 'applicant resiliency', 'security']"
https://www.linkedin.com/jobs/view/scala-developer-programmer-at-cloud-resources-llc-3799984223,Scala Developer/Programmer,backend_developer,"['scala', 'spark', 'spark scala sql', 'aws basic', 'aws open search', 'git lab', 'intellij', 'vscode', 'airflow', 'databricks', 'python', 'terraform', 'aws lambda', 'node.js', 'java', 'hadoop', 'sql', 'linux']"
https://www.linkedin.com/jobs/view/java-developer-at-apex-systems-3801457988,Java Developer,backend_developer,"['java', 'rest api', 'spring boot', 'business analysis', 'technical solutions', 'continuous improvement', 'systems development life cycle', 'programming languages', 'technical systems', 'business acumen', 'innovation']"
https://www.linkedin.com/jobs/view/sr-java-developer-at-oculus-search-partners-llc-3726358514,Sr. Java Developer,backend_developer,"['java', 'software development life cycle', 'system design', 'code optimization and refactoring', 'linuxunix', 'perl', 'python', 'objectoriented design', 'design patterns', 'jdbc', 'oracle db', 'git', 'gerrit', 'ivy', 'clean coding', 'swift mt or mx messaging']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-at-recruiting-from-scratch-3790280699,Senior Backend Engineer,backend_developer,"['backend development', 'typescript', 'node.js', 'cloud technologies', 'data architecture', 'apidriven web applications', 'cloud architecture design', 'refactoring', 'code quality', 'cicd processes', 'agile development methodology', 'scrum', 'javascript', 'rest api', 'graphql', 'xml', 'http', 'json', 'aws', 'azure', 'entrepreneurial environment', 'small team', 'financial calculations', 'investments']"
https://www.linkedin.com/jobs/view/sr-full-stack-java-developer-at-ekodus-3703681549,Sr. Full Stack Java Developer,backend_developer,"['java', 'javascript', 'jquery', 'full stack', 'hybrid']"
https://www.linkedin.com/jobs/view/sr-software-engineer-back-end-at-jobs-for-humanity-3805131304,"Sr. Software Engineer, Back End",backend_developer,"['java', 'python', 'rest apis', 'aws', 'cloud infrastructure', 'agile practices', 'software engineering', 'fullstack development', 'web development', 'mobile development', 'data analysis', 'machine learning', 'artificial intelligence']"
https://uk.linkedin.com/jobs/view/senior-backend-and-cloud-engineer-machine-learning-infrastructure-python-at-scandit-3779588485,Senior Backend and Cloud Engineer - Machine Learning Infrastructure (Python),backend_developer,"['python', 'django', 'postgresql', 'pubsub', 'kubernetes', 'airflow', 'gcp', 'aws', 'gitlab', 'kafka', 'tdd', 'automation testing', 'ci/cd', 'continuous delivery', 'machine learning', 'computer vision', 'data pipelines', 'cloud data pipelines', 'docker', 'databases', 'nosql', 'service oriented architectures', 'microservices', 'software engineering', 'software design', 'software architecture', 'cloud computing', 'azure']"
https://ca.linkedin.com/jobs/view/backend-l3-cloud-devops-resources-canada-at-zortech-solutions-3801578779,Backend L3 cloud devOps resources- Canada,backend_developer,"['java', 'devops', 'cloud computing']"
https://www.linkedin.com/jobs/view/senior-software-engineer-back-end-go-java-at-clickjobs-io-3793415236,"Senior Software Engineer, Back End (Go, Java)",backend_developer,"['software engineering', 'agile development', 'java', 'scala', 'python', 'sql', 'node.js', 'open source rdbms', 'nosql databases', 'container orchestration services', 'docker', 'kubernetes', 'aws', 'cloud computing', 'data ingestion', 'account management', 'customer management', 'transaction processing', 'authorization', 'standardization', 'agile practices', 'technical solution design', 'implementation', 'support', 'product management', 'financial empowerment', 'fullstack development tools and technologies', 'cloudbased solutions']"
https://www.linkedin.com/jobs/view/manager-software-engineering-back-end-at-clickjobs-io-3794760711,"Manager, Software Engineering, Back End",backend_developer,"['software engineering', 'distributed microservices', 'full stack systems', 'java', 'python', 'sql', 'node.js', 'scala', 'open source rdbms', 'nosql databases', 'docker', 'kubernetes', 'aws', 'cloud computing', 'agile practices', 'people management', 'open source frameworks']"
https://www.linkedin.com/jobs/view/staff-backend-soft-engineer-at-hireio-inc-3764036606,Staff Backend Soft Engineer,backend_developer,"['backend software engineering', 'distributed systems', 'faulttolerant systems', 'algorithms', 'largescale system design', 'data ecommerce', 'devops', 'velocity', 'software frameworks', 'incident response', 'blameless postmortems', 'linux systems', 'javascript', 'python', 'frontend development', 'fullstack development', 'complex technical problems']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-at-recruiting-from-scratch-3773089725,Senior Backend Engineer,backend_developer,"['golang', 'typescript', 'react', 'circleci', 'github actions', 'docker', 'kubernetes', 'protobuf', 'aws', 'sre', 'systems programming', 'distributed systems', 'multithreading', 'concurrency', 'collaborative teamwork', 'strong cs fundamentals', 'learning agility', 'passion for building tooling', 'design', 'implementation']"
https://www.linkedin.com/jobs/view/lead-software-engineer-back-end-at-jobs-for-humanity-3804395768,"Lead Software Engineer, Back End",backend_developer,"['java', 'python', 'sql', 'node.js', 'scala', 'open source rdbms', 'nosql databases', 'docker', 'kubernetes', 'aws tools and services', 'cloud computing', 'agile practices', 'software engineering', 'microservices', 'full stack systems', 'distributed systems', 'data', 'emerging technologies', 'cloudbased solutions', 'product management', 'people management']"
https://www.linkedin.com/jobs/view/senior-staff-backend-engineer-at-recruiting-from-scratch-3752898042,Senior Staff Backend Engineer,backend_developer,"['backend development', 'microservices architecture', 'cloud services', 'software testing', 'concurrency', 'ci/cd', 'continuous delivery', 'jvm languages', 'distributed systems', 'kotlinsql', 'kubernetes', 'kafka', 'github actions', 'circleci', 'java']"
https://www.linkedin.com/jobs/view/lead-software-engineer-back-end-at-jobs-for-humanity-3804396421,"Lead Software Engineer, Back End",backend_developer,"['java', 'python', 'sql', 'node.js', 'scala', 'open source rdbms', 'nosql databases', 'container orchestration services', 'docker', 'kubernetes', 'aws tools and services', 'cloud computing aws microsoft azure google cloud', 'agile practices', 'frameworks', 'distributed microservices', 'full stack systems']"
https://www.linkedin.com/jobs/view/java-developer-at-itech-solutions-3715202021,Java Developer,backend_developer,"['java', 'spring boot', 'kafka', 'end to end development', 'design patterns']"
https://au.linkedin.com/jobs/view/senior-java-developer-at-carecone-group-3804011606,Senior Java Developer,backend_developer,"['java', 'cash management', 'payment initiation', 'system auditing', 'compliance', 'security', 'virtualization', 'capacity modeling', 'cloudnative services', 'architecture', 'design', 'application development', 'microservice architecture', 'eventdriven systems', 'service integration', 'orchestration', 'digital platforms', 'uiux', 'soap api', 'rest api', 'spring boot', 'data management', 'reference data management', 'master data management', 'data integration', 'data architectures', 'information', 'insights', 'devops', 'agile development']"
https://www.linkedin.com/jobs/view/sr-software-engineer-back-end-at-clickjobs-io-3806562172,"Sr. Software Engineer, Back End",backend_developer,"['java', 'python', 'rest apis', 'awscloud infrastructure', 'web applications', 'mobile applications', 'big data', 'agile', 'devops', 'scrum', 'databases', 'restful services', 'agile practices', 'ci/cd', 'continuous delivery', 'testdriven development', 'software design', 'software architecture', 'software implementation', 'software testing', 'software deployment', 'software maintenance', 'innovation', 'passion for technology', 'us citizenship or permanent residency']"
https://uk.linkedin.com/jobs/view/senior-ruby-developer-at-tiptopjob-3798538690,Senior Ruby Developer,backend_developer,"['ruby', 'systems architecture', 'continuous integration and deployment cicd', 'unix', 'geospatial data', 'globalscale platforms and services', 'infrastructure architecture']"
https://www.linkedin.com/jobs/view/lead-java-developer-at-lorven-technologies-inc-3793661371,Lead Java Developer,backend_developer,"['java', 'spring boot', 'kafka', 'mongodb', 'rest apis', 'soap api', 'rest api', 'pivotal cloud foundry pcf', 'microservice', 'scrum', 'agile', 'team management']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-seed-stage-fintech-at-recruiting-from-scratch-3774839698,"Senior Backend Engineer, Seed Stage Fintech",backend_developer,"['backend development', 'typescript', 'node.js', 'cloud technologies', 'data integration', 'data management', 'data visualization', 'cloud architecture design', 'apidriven web applications', 'agile development', 'scrum', 'javascript', 'htmlcss', 'rest api', 'graphql', 'xml', 'http', 'json', 'aws', 'azure', 'microservices', 'mongodb', 'nosql', 'sql', 'python', 'machine learning', 'artificial intelligence', 'financial calculations', 'investment management', 'private equity']"
https://www.linkedin.com/jobs/view/senior-software-engineer-back-end-at-jobs-for-humanity-3806520225,"Senior Software Engineer, Back End",backend_developer,"['back end software engineer', 'aws', 'javascript', 'python', 'scalable solutions', 'data pipelines', 'infrastructure', 'agile practices', 'snowflake', 'splunk', 'monitoring dashboards', 'aws certified solution architect associate certification', 'java', 'scala', 'node.js', 'gcp', 'azure', 'open source frameworks']"
https://www.linkedin.com/jobs/view/senior-software-engineer-backend-golang-at-jobs-for-humanity-3804056684,"Senior Software Engineer, Backend (Golang)",backend_developer,"['agile', 'aws', 'python', 'java', 'scala', 'node.js', 'docker', 'kubernetes', 'jenkins', 'unix', 'shell scripting', 'sql', 'open source rdbms', 'nosql database', 'api gateway', 'iam', 'aws lambda', 'rayx', 'aurora', 'containers', 'golang']"
https://www.linkedin.com/jobs/view/senior-software-engineer-backend-go-java-at-jobs-for-humanity-3804322867,"Senior Software Engineer, Backend (Go, Java)",backend_developer,"['java', 'python', 'sql', 'node.js', 'scala', 'open source rdbms', 'nosql databases', 'container orchestration', 'docker', 'kubernetes', 'aws tools', 'aws', 'gcp', 'azure', 'agile practices']"
https://www.linkedin.com/jobs/view/java-j2ee-backend-developer-at-eliassen-group-3786754919,Java/J2EE Backend Developer,backend_developer,"['core java', 'java ee', 'object oriented', 'design patterns', 'xml', 'db2', 'sql', 'soaprest', 'orm', 'spring', 'jquery', 'mybatis', 'junit', 'esb mule', 'web service', 'rule engines', 'insurance', 'crosscommunication']"
https://uk.linkedin.com/jobs/view/senior-python-developer-global-investment-bank-at-xcede-3785029996,Senior Python Developer - Global Investment Bank,backend_developer,"['python', 'web services', 'restful applications', 'microservices', 'caching', 'database technologies', 'containerization', 'docker', 'design patterns', 'data structures', 'algorithms', 'objectoriented programming', 'version control systems', 'git', 'dependency management', 'maven', 'gradle', 'ci/cd', 'unix', 'windows']"
https://www.linkedin.com/jobs/view/sr-software-engineer-back-end-at-clickjobs-io-3806217462,"Sr. Software Engineer, Back End",backend_developer,"['software engineering', 'java', 'python', 'rest apis', 'aws', 'agile', 'microservices', 'cloud computing', 'devops', 'scrum', 'kanban', 'docker', 'kubernetes', 'sql', 'nosql', 'data structures', 'algorithms', 'unit testing', 'integration testing', 'performance testing', 'code reviews', 'pair programming', 'ci/cd', 'continuous delivery']"
https://www.linkedin.com/jobs/view/llm-backend-engineer-at-1st10-3788293426,LLM Backend Engineer,backend_developer,"['cloud platform', 'opensource llms', 'llama', 'scalable systems and architecture', 'aws', 'distributed systems', 'software development for model execution', 'python', 'typescript', 'node.js', 'social media', 'community contribution', 'ai community', 'twitter', 'compensation range 175200k plus meaningful equity']"
https://uk.linkedin.com/jobs/view/lead-php-developer-sheffield-hybrid-%C2%A350-65-000-at-ada-meher-3804940853,"Lead PHP Developer - Sheffield hybrid - £50-65,000",backend_developer,"['php', 'laravel', 'aws', 'microservices', 'vue', 'tailwind', 'html', 'css', 'javascript', 'solid principles', 'psr standards', 'tdd', 'team leadership', 'technical leadership', 'oop', 'integration testing unit testing']"
https://www.linkedin.com/jobs/view/senior-software-engineer-back-end-go-aws-java-at-clickjobs-io-3793193481,"Senior Software Engineer, Back End (Go, AWS, Java)",backend_developer,"['java', 'aws', 'agile', 'python', 'sql', 'node.js', 'docker', 'kubernetes', 'kafka', 'stream processing', 'gcp', 'azure', 'open source frameworks', 'rdbms', 'nosql', 'scala']"
https://www.linkedin.com/jobs/view/senior-software-engineer-back-end-go-java-at-jobs-for-humanity-3804054817,"Senior Software Engineer, Back End (Go, Java)",backend_developer,"['java', 'python', 'sql', 'node.js', 'scala', 'agile', 'aws', 'aws tools', 'aws services', 'container orchestration', 'docker', 'kubernetes', 'rdbms', 'nosql', 'cloud computing']"
https://au.linkedin.com/jobs/view/ruby-developer-at-infinite-talent-group-3803856379,Ruby Developer,backend_developer,"['ruby', 'rails', 'postgresql', 'jquery', 'bootstrap', 'minitest', 'git', 'aws', 'jenkins', 'data entry', 'data update', 'online interfaces', 'biological taxonomy', 'international code of nomenclature for algae fungi and plants icn', 'international code of zoological nomenclature iczn', 'agile methodologies', 'scrum', 'gitlab', 'jira', 'slack', 'trello']"
https://au.linkedin.com/jobs/view/java-developer-at-zone-it-solutions-3796460786,Java Developer,backend_developer,"['java', 'microservices architecture', 'spring boot', 'cloud aws or azure', 'ui technologies react angular or vue', 'restful apis', 'relational databases sql', 'agile development']"
https://www.linkedin.com/jobs/view/tech-lead-full-stack-java-developer-at-cardinal-health-3785363365,Tech Lead - Full Stack Java Developer,backend_developer,"['java spring boot', 'spring batch', 'angular', 'sql databases', 'restful apis', 'cloud native technology', 'cicd pipelines', 'cloud foundry', 'concourse', 'dockers', 'postgresql', 'agile scrum', 'devops practices', 'gcp', 'aws', 'data modeling', 'sql']"
https://www.linkedin.com/jobs/view/senior-java-developer-onsite-at-cognizant-3794167129,Senior Java Developer (Onsite),backend_developer,"['java', 'java ee', 'spring', 'web applications', 'middleware', 'batch systems', 'api', 'sdlc', 'agile methodologies', 'terraform', 'aws', 'oracle db', 'mysql', 'reactive java programming', 'react', 'angular frameworks', 'git', 'jenkins', 'node.js', 'sql', 'java 8', 'spring boot', 'microservices', 'relational databases', 'web service technologies', 'intellij', 'maven', 'tomcat', 'cloud technologies', 'cloud foundry', 'kafka', 'kubernetes']"
https://www.linkedin.com/jobs/view/sr-java-developer-at-pangiam-3783506904,Sr Java Developer,backend_developer,"['java', 'jee', 'spring boot', 'kubernetes', 'docker', 'atlassian products', 'jira', 'confluence', 'agile', 'html', 'javascript', 'css', 'xml', 'json', 'aws', 'jquery', 'angular', 'react', 'sql', 'jee web tier technologies', 'servlets', 'struts', 'spring mvc', 'ejbs', 'web services', 'soap api', 'rest api', 'unix', 'linux', 'tomcat', 'weblogic', 'websphere', 'jms', 'database connectivity', 'jdbc', 'jpa', 'hibernate', 'microservices', 'unit testing', 'highpressure environment', 'tight deadlines', 'multitasking', 'software engineering', 'information technology', 'security clearance', 'us citizenship', 'covid19 vaccination']"
https://ca.linkedin.com/jobs/view/senior-back-end-developer-dubai-uae-at-cobblestone-energy-3735326072,"SENIOR BACK-END DEVELOPER - Dubai, UAE",backend_developer,"['backend development', 'software architecture', 'data processing', 'automation', 'java', 'python', 'kafka', 'kinesis', 'redshift', 'spark', 'restful apis', 'soap apis', 'relational databases', 'nonrelational databases', 'cloud computing', 'aws', 'mysql', 'sql server', 'postgresql', 'mongo db', 'cassandra', 'docker', 'unit testing', 'ui testing', 'html', 'javascript', 'css', 'algorithm design', 'design principles']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-at-recruiting-from-scratch-3744386820,Senior Backend Engineer,backend_developer,"['backend engineering', 'distributed systems', 'aws', 'sredevops', 'monitoring and logging tools', 'traffic infrastructure', 'release processing', 'versioning', 'ci/cd', 'system configuration', 'internal systems', 'deploying services', 'high growth startup', 'rust', 'production engineering', 'systems engineering']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-startup-at-recruiting-from-scratch-3761831202,"Senior Backend Engineer, Startup",backend_developer,"['backend engineering', 'low latency architecture', 'microservices architecture', 'authentication services', 'api services', 'database maintenance', 'data streaming', 'data optimization', 'data instrumentation', 'stakeholder collaboration', 'node.js', 'react', 'python', 'cassandra', 'redis', 'terraform', 'docker', 'kubernetes', 'aws', 'kafka', 'envoy', 'circleci', 'systems programming', 'scalable systems', 'reliable systems', 'complex software systems', 'production deployment', 'monitoring', 'third party api integration', 'distributed storage', 'database systems', 'business problem decomposition', 'team leadership', 'data processing', 'data pipelines', 'hadoop', 'hive', 'storm', 'zookeeper']"
https://www.linkedin.com/jobs/view/senior-software-engineer-backend-at-walmart-3786562373,"Senior, Software Engineer - Backend",backend_developer,"['java', 'kafka streaming', 'nosql', 'maven', 'git', 'cucumber', 'karate', 'restful webservices', 'kafka queues', 'cosmos', 'json', 'cassandra', 'oops', 'spring', 'design patterns', 'fault tolerance', 'devops', 'fhir', 'hl7', 'ehr', 'computer engineering', 'computer information systems', 'software engineering']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-at-recruiting-from-scratch-3773088751,Senior Backend Engineer,backend_developer,"['golang', 'typescript', 'react', 'circleci  github actions', 'docker', 'kubernetes', 'protobuf', 'aws', 'distributed systems', 'systems programming', 'multithreading', 'concurrency', 'sre principles', 'strong cs fundamentals', 'collaborative team player', 'passion for development']"
https://www.linkedin.com/jobs/view/sr-java-developer-at-st-louis-mo-day-1-onsite-%E2%80%93-hybrid-at-exatech-inc-3788682898,Sr. Java Developer at St. Louis MO (Day 1 onsite – Hybrid),backend_developer,"['java 8', 'microservices', 'core java', 'spring framework', 'spring cloud modules', 'jpa', 'hibernate']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-startup-at-recruiting-from-scratch-3761827541,"Senior Backend Engineer, Startup",backend_developer,"['node.js', 'react', 'python', 'cassandra', 'redis', 'terraform', 'docker', 'kubernetes', 'aws', 'kafka', 'envoy', 'circleci', 'systems programming languages', 'scalable systems', 'complex software systems', 'data volumes', 'production quality deployment', 'monitoring', 'third party apis', 'distributed storage systems', 'database systems', 'mysql', 'complex business problems', 'team leadership', 'data processing', 'realtime data processing pipelines', 'hadoop', 'hive', 'storm', 'zookeeper']"
https://www.linkedin.com/jobs/view/sr-backend-software-engineer-digital-experience-at-tesla-3737820967,"Sr. Backend Software Engineer, Digital Experience",backend_developer,"['drupal 89', 'mysql', 'php', 'twig templates', 'phpunit', 'behat', 'drush', 'symfony', 'composer', 'git', 'agile', 'devops', 'oop', 'http', 'rest api', 'ajax', 'json', 'drupal db api', 'dependency injection', 'configuration management', 'web development', 'cms']"
https://ca.linkedin.com/jobs/view/senior-java-developer-at-fresche-solutions-3802844557,Senior Java Developer,backend_developer,"['java programming', 'sql databases', 'hibernate orm', 'jpa', 'git', 'svn', 'maven', 'gradle', 'sonarqube', 'agile methodologies', 'kanban', 'jira', 'oop', 'design patterns', 'clean code', 'refactoring', 'unit testing', 'microservices architecture', 'spring framework', 'spring boot', 'spring data', 'ibm i platform', 'digital transformation', 'code modernization', 'legacy systems', 'application modernization']"
https://www.linkedin.com/jobs/view/lead-software-engineer-back-end-at-jobs-for-humanity-3804600136,"Lead Software Engineer, Back End",backend_developer,"['java', 'python', 'sql', 'node.js', 'scala', 'open source rdbms', 'nosql databases', 'container orchestration services', 'docker', 'kubernetes', 'aws tools and services', 'distributed microservices', 'full stack systems', 'cloud computing', 'aws', 'azure', 'gcp', 'agile practices', 'people management', 'technology communities']"
https://ca.linkedin.com/jobs/view/senior-software-developer-backend-net-at-procom-3798208149,Senior Software Developer (Backend .Net),backend_developer,"['senior software developer', 'agile', 'cloud', 'devops', 'unit testing', 'production support', 'problem resolution', 'analysis', 'microsoft stack', 'net', 'javascript', 'sql', 'xunit', 'nunit', 'entity framework', 'tdd', 'azure', 'microservices', 'angular 6 and up', 'html', 'css', 'jquery', 'frontend development', 'technical leadership', 'coaching', 'intermediate developers', 'junior developers', 'high quality', 'manual testing', 'automated testing', 'production', 'business processes', 'requirements', 'system design', 'scaled agile framework safe', 'safe practitioner', 'remote', 'onsite']"
https://www.linkedin.com/jobs/view/software-engineer-iii-%E2%80%93-back-end-tools-development-at-sierra-space-3743731071,Software Engineer III – Back-End Tools Development,backend_developer,"['python', 'sql', 'linux', 'javascript', 'computer aided engineering tools', 'ci/cd', 'agile development methods', 'scrum', 'software requirements', 'software user guides', 'software test plans', 'coding standards', 'security clearance', 'bachelor of science degree computer science', 'software engineering', 'higherlevel degree']"
https://www.linkedin.com/jobs/view/senior-software-engineer-backend-at-jobs-for-humanity-3804059332,"Senior Software Engineer, Backend",backend_developer,"['software engineering', 'agile', 'fullstack development', 'technical solutions', 'java', 'kotlin', 'sql', 'python', 'spring boot', 'rest api', 'open source rdbms', 'nosql databases', 'kafka stream', 'docker', 'aws', 'microservices', 'cicd tools', 'open source frameworks']"
https://www.linkedin.com/jobs/view/senior-lead-software-engineer-back-end-at-jobs-for-humanity-3788949097,Senior Lead Software Engineer - Back End,backend_developer,"['java', 'python', 'sql', 'node.js', 'scala', 'aws', 'distributed microservices', 'fullstack systems', 'user interfaces', 'kafka connectors', 'data sinks', 'low latency data stores', 'cloud computing', 'aws solution architect  professional', 'aws certified data analytics  specialty', 'open source frameworks', 'agile practices', 'data governance', 'access control', 'lineage', 'monitoring', 'security controls', 'database technology', 'data modeling']"
https://uk.linkedin.com/jobs/view/python-developer-systematic-trading-at-selby-jennings-3796131669,Python Developer | Systematic Trading,backend_developer,"['python', 'algorithmic trading', 'financial market concepts', 'numpy', 'pandas', 'tensorflow', 'data management', 'quantitative trading']"
https://www.linkedin.com/jobs/view/java-developer-java-spring-angular-full-stack-at-cybercoders-3789467008,"Java Developer - Java, Spring, Angular, Full stack",backend_developer,"['java', 'spring', 'angular', 'typescript', 'reactive programming', 'javascript', 'crud', 'hibernate', 'sql', 'rest api', 'enterprise application development', 'modular application development', 'scrum', 'git', 'rxjs', 'kafka', 'redis', 'rabbitmq']"
https://www.linkedin.com/jobs/view/lead-java-api-developer-at-synechron-3803199663,Lead Java API Developer,backend_developer,"['java api development', 'api development', 'cloud computing', 'java 8', 'spring boot 2x', 'microservices', 'spring', 'spring boot', 'spring cloud', 'spring security', 'spring jpa', 'java 17', 'springboot 3', 'solid principle', '12 factor app', 'microservice design patterns', 'containerized application development', 'pcfkubernetes cluster', 'code quality toolsframework', 'pmd', 'sonarqube', 'junit', 'mockito', 'mutation testing', 'agile scrum  safeagile', 'git', 'maven', 'jenkins', 'devops tools', 'rdbms', 'oracle db', 'postgresql', 'mysql']"
https://www.linkedin.com/jobs/view/senior-software-engineer-back-end-go-java-at-jobs-for-humanity-3804052753,"Senior Software Engineer, Back End (Go, Java)",backend_developer,"['software engineering', 'agile', 'backend development', 'aws', 'opensource frameworks', 'cloud development', 'java', 'scala', 'python', 'sql', 'node.js', 'kubernetes', 'docker', 'nosql', 'rdbms']"
https://www.linkedin.com/jobs/view/lead-software-engineer-back-end-at-jobs-for-humanity-3792355612,"Lead Software Engineer, Back End",backend_developer,"['java', 'python', 'sql', 'node.js', 'scala', 'rdbms', 'nosql', 'docker', 'kubernetes', 'aws', 'azure', 'gcp', 'agile', 'cloud computing', 'distributed microservices', 'full stack systems', 'open source frameworks', 'people management', 'software engineering']"
https://www.linkedin.com/jobs/view/senior-software-engineer-backend-at-jobs-for-humanity-3792089605,"Senior Software Engineer, Backend",backend_developer,"['java', 'kotlin', 'sql', 'python', 'spring boot', 'rest api', 'kafka streams', 'docker', 'aws', 'agile', 'ci/cd', 'rdbms', 'postgresql', 'oracle db', 'microservices']"
https://www.linkedin.com/jobs/view/senior-software-engineer-back-end-java-spring-boot-at-jobs-for-humanity-3804060023,"Senior Software Engineer, Back End (Java, Spring Boot)",backend_developer,"['java', 'spring boot', 'sql', 'python', 'node.js', 'scala', 'open source rdbms', 'nosql databases', 'docker', 'kubernetes', 'aws tools and services', 'serverless programming', 'aws lambda', 'azure functions', 'infrastructure as a code', 'terraform', 'codedeploy', 'splunk', 'elasticsearch', 'new relic', 'datadog', 'apache camel', 'kafka', 'agile practices']"
https://www.linkedin.com/jobs/view/senior-backend-engineer-at-recruiting-from-scratch-3790283344,Senior Backend Engineer,backend_developer,"['typescript', 'node.js', 'cloud technologies', 'data architecture', 'cloud architecture', 'apidriven web applications', 'rest api', 'graphql', 'xml', 'http', 'json', 'aws', 'azure', 'agile development', 'scrum', 'javascript', 'financial calculations', 'investment', 'single page applications']"
